[ 2014-11-22T08:42:09+08:00 ] /test/ | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:13:04+08:00 ] /test/index.php/Login/index/ | INFO: Tag[ view_end ] --START--
[ 2014-11-22T16:13:04+08:00 ] /test/index.php/Login/index/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.002066s ]
[ 2014-11-22T16:13:04+08:00 ] /test/index.php/Login/index/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.002326s ]
[ 2014-11-22T16:13:04+08:00 ] /test/index.php/Common/verify/ | INFO: Tag[ route_check ] --START--
[ 2014-11-22T16:13:04+08:00 ] /test/index.php/Common/verify/ | INFO: Run CheckRoute Behavior [ RunTime:0.003787s ]
[ 2014-11-22T16:13:04+08:00 ] /test/index.php/Common/verify/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.004209s ]
[ 2014-11-22T16:13:04+08:00 ] /test/index.php/Common/verify/ | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:13:04+08:00 ] /test/index.php/Common/verify/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003413s ]
[ 2014-11-22T16:13:04+08:00 ] /test/index.php/Common/verify/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003696s ]
[ 2014-11-22T16:13:18+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ route_check ] --START--
[ 2014-11-22T16:13:18+08:00 ] /test/index.php/Index/index/username/ | INFO: Run CheckRoute Behavior [ RunTime:0.003955s ]
[ 2014-11-22T16:13:18+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.004341s ]
[ 2014-11-22T16:13:18+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:13:18+08:00 ] /test/index.php/Index/index/username/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003003s ]
[ 2014-11-22T16:13:18+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003282s ]
[ 2014-11-22T16:13:18+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_template ] --START--
[ 2014-11-22T16:13:18+08:00 ] /test/index.php/Index/index/username/ | INFO: Run LocationTemplate Behavior [ RunTime:0.006564s ]
[ 2014-11-22T16:13:18+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.006876s ]
[ 2014-11-22T16:13:18+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T16:13:18+08:00 ] /test/index.php/Index/index/username/ | INFO: Run ParseTemplate Behavior [ RunTime:0.043616s ]
[ 2014-11-22T16:13:18+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.044034s ]
[ 2014-11-22T16:13:18+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T16:13:18+08:00 ] /test/index.php/Index/index/username/ | INFO: Run ContentReplace Behavior [ RunTime:0.001918s ]
[ 2014-11-22T16:13:18+08:00 ] /test/index.php/Index/index/username/ | INFO: Run TokenBuild Behavior [ RunTime:0.001979s ]
[ 2014-11-22T16:13:18+08:00 ] /test/index.php/Index/index/username/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001058s ]
[ 2014-11-22T16:13:18+08:00 ] /test/index.php/Index/index/username/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001724s ]
[ 2014-11-22T16:13:18+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007491s ]
[ 2014-11-22T16:13:18+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_end ] --START--
[ 2014-11-22T16:13:18+08:00 ] /test/index.php/Index/index/username/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.002567s ]
[ 2014-11-22T16:13:18+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.002832s ]
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | INFO: Tag[ route_check ] --START--
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | INFO: Run CheckRoute Behavior [ RunTime:0.004190s ]
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.004656s ]
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002872s ]
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003178s ]
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | INFO: Tag[ view_template ] --START--
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | INFO: Run LocationTemplate Behavior [ RunTime:0.004836s ]
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.005199s ]
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | NOTIC: [8] Undefined variable: title f65073c0e13ea5286191c0737e5ffd8c.php 第 5 行.
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | INFO: Run ParseTemplate Behavior [ RunTime:0.040807s ]
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.041064s ]
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | INFO: Run ContentReplace Behavior [ RunTime:0.002027s ]
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | INFO: Run TokenBuild Behavior [ RunTime:0.001807s ]
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001125s ]
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | INFO: Run ShowRuntime Behavior [ RunTime:0.002191s ]
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007899s ]
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | INFO: Tag[ view_end ] --START--
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.002182s ]
[ 2014-11-22T16:13:20+08:00 ] /test/index.php/User/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.002445s ]
[ 2014-11-22T16:13:21+08:00 ] /test/index.php/User/resources/images/closelabel.gif | ERR: (ThinkException) 非法操作resources
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | INFO: Tag[ route_check ] --START--
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.006972s ]
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.007420s ]
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002492s ]
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002782s ]
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_template ] --START--
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.008377s ]
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.008741s ]
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 14 行.
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.061928s ]
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.062189s ]
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.004237s ]
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.005516s ]
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003742s ]
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.004745s ]
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.019023s ]
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_end ] --START--
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.006044s ]
[ 2014-11-22T16:26:07+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.006340s ]
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | INFO: Tag[ route_check ] --START--
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | INFO: Run CheckRoute Behavior [ RunTime:0.003525s ]
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.003890s ]
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002366s ]
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002892s ]
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_template ] --START--
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | INFO: Run LocationTemplate Behavior [ RunTime:0.001607s ]
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.001876s ]
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 14 行.
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | INFO: Run ParseTemplate Behavior [ RunTime:0.044540s ]
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.044769s ]
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | INFO: Run ContentReplace Behavior [ RunTime:0.001546s ]
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | INFO: Run TokenBuild Behavior [ RunTime:0.001561s ]
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000942s ]
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | INFO: Run ShowRuntime Behavior [ RunTime:0.001669s ]
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006364s ]
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_end ] --START--
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.002090s ]
[ 2014-11-22T16:26:09+08:00 ] /test/index.php/Index/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.002318s ]
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Login/index | INFO: Tag[ route_check ] --START--
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Login/index | INFO: Run CheckRoute Behavior [ RunTime:0.002944s ]
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Login/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.003307s ]
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Login/index | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Login/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001875s ]
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Login/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002083s ]
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_template ] --START--
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Login/index | INFO: Run LocationTemplate Behavior [ RunTime:0.005096s ]
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.005404s ]
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Login/index | INFO: Run ParseTemplate Behavior [ RunTime:0.039162s ]
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.039445s ]
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Login/index | INFO: Run ContentReplace Behavior [ RunTime:0.004147s ]
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Login/index | INFO: Run TokenBuild Behavior [ RunTime:0.002964s ]
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Login/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002576s ]
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Login/index | INFO: Run ShowRuntime Behavior [ RunTime:0.003670s ]
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.013944s ]
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_end ] --START--
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Login/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.003971s ]
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Login/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.004409s ]
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Common/verify/ | INFO: Tag[ route_check ] --START--
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Common/verify/ | INFO: Run CheckRoute Behavior [ RunTime:0.002249s ]
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Common/verify/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.002513s ]
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Common/verify/ | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Common/verify/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001918s ]
[ 2014-11-22T16:26:10+08:00 ] /test/index.php/Common/verify/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002129s ]
[ 2014-11-22T16:26:25+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ route_check ] --START--
[ 2014-11-22T16:26:25+08:00 ] /test/index.php/Index/index/username/ | INFO: Run CheckRoute Behavior [ RunTime:0.003487s ]
[ 2014-11-22T16:26:25+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.003893s ]
[ 2014-11-22T16:26:25+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:26:25+08:00 ] /test/index.php/Index/index/username/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002182s ]
[ 2014-11-22T16:26:25+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002476s ]
[ 2014-11-22T16:26:25+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_template ] --START--
[ 2014-11-22T16:26:25+08:00 ] /test/index.php/Index/index/username/ | INFO: Run LocationTemplate Behavior [ RunTime:0.007804s ]
[ 2014-11-22T16:26:25+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.008128s ]
[ 2014-11-22T16:26:25+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_parse ] --START--
[ 2014-11-22T16:26:25+08:00 ] /test/index.php/Index/index/username/ | INFO: Run ParseTemplate Behavior [ RunTime:0.057958s ]
[ 2014-11-22T16:26:25+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.058283s ]
[ 2014-11-22T16:26:25+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_filter ] --START--
[ 2014-11-22T16:26:25+08:00 ] /test/index.php/Index/index/username/ | INFO: Run ContentReplace Behavior [ RunTime:0.004662s ]
[ 2014-11-22T16:26:25+08:00 ] /test/index.php/Index/index/username/ | INFO: Run TokenBuild Behavior [ RunTime:0.005240s ]
[ 2014-11-22T16:26:25+08:00 ] /test/index.php/Index/index/username/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003480s ]
[ 2014-11-22T16:26:26+08:00 ] /test/index.php/Index/index/username/ | INFO: Run ShowRuntime Behavior [ RunTime:0.004040s ]
[ 2014-11-22T16:26:26+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.018094s ]
[ 2014-11-22T16:26:26+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_end ] --START--
[ 2014-11-22T16:26:26+08:00 ] /test/index.php/Index/index/username/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.006230s ]
[ 2014-11-22T16:26:26+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.006510s ]
[ 2014-11-22T16:26:28+08:00 ] /test/index.php/User/index/username/ | INFO: Tag[ route_check ] --START--
[ 2014-11-22T16:26:28+08:00 ] /test/index.php/User/index/username/ | INFO: Run CheckRoute Behavior [ RunTime:0.004051s ]
[ 2014-11-22T16:26:28+08:00 ] /test/index.php/User/index/username/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.004477s ]
[ 2014-11-22T16:26:28+08:00 ] /test/index.php/User/index/username/ | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:26:28+08:00 ] /test/index.php/User/index/username/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002523s ]
[ 2014-11-22T16:26:28+08:00 ] /test/index.php/User/index/username/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002787s ]
[ 2014-11-22T16:26:28+08:00 ] /test/index.php/User/index/username/ | NOTIC: [8] Undefined variable: username UserAction.class.php 第 10 行.
[ 2014-11-22T16:26:28+08:00 ] /test/index.php/User/index/username/ | INFO: Tag[ route_check ] --START--
[ 2014-11-22T16:26:28+08:00 ] /test/index.php/User/index/username/ | INFO: Run CheckRoute Behavior [ RunTime:0.004946s ]
[ 2014-11-22T16:26:28+08:00 ] /test/index.php/User/index/username/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.005624s ]
[ 2014-11-22T16:26:28+08:00 ] /test/index.php/User/index/username/ | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:26:28+08:00 ] /test/index.php/User/index/username/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002505s ]
[ 2014-11-22T16:26:28+08:00 ] /test/index.php/User/index/username/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002776s ]
[ 2014-11-22T16:26:28+08:00 ] /test/index.php/User/index/username/ | NOTIC: [8] Undefined variable: username UserAction.class.php 第 10 行.
[ 2014-11-22T16:26:49+08:00 ] /test/index.php/User/index/username/ | INFO: Tag[ route_check ] --START--
[ 2014-11-22T16:26:49+08:00 ] /test/index.php/User/index/username/ | INFO: Run CheckRoute Behavior [ RunTime:0.006050s ]
[ 2014-11-22T16:26:49+08:00 ] /test/index.php/User/index/username/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.006411s ]
[ 2014-11-22T16:26:49+08:00 ] /test/index.php/User/index/username/ | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:26:50+08:00 ] /test/index.php/User/index/username/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.007711s ]
[ 2014-11-22T16:26:50+08:00 ] /test/index.php/User/index/username/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.009521s ]
[ 2014-11-22T16:26:50+08:00 ] /test/index.php/User/index/username/ | NOTIC: [8] Undefined index:  username UserAction.class.php 第 10 行.
[ 2014-11-22T16:26:51+08:00 ] /test/index.php/User/index/username/ | INFO: Tag[ route_check ] --START--
[ 2014-11-22T16:26:51+08:00 ] /test/index.php/User/index/username/ | INFO: Run CheckRoute Behavior [ RunTime:0.003112s ]
[ 2014-11-22T16:26:51+08:00 ] /test/index.php/User/index/username/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.003456s ]
[ 2014-11-22T16:26:51+08:00 ] /test/index.php/User/index/username/ | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:26:51+08:00 ] /test/index.php/User/index/username/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002664s ]
[ 2014-11-22T16:26:51+08:00 ] /test/index.php/User/index/username/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002940s ]
[ 2014-11-22T16:26:51+08:00 ] /test/index.php/User/index/username/ | NOTIC: [8] Undefined index:  username UserAction.class.php 第 10 行.
[ 2014-11-22T16:27:02+08:00 ] /test/index.php/User/index/username/ | INFO: Tag[ route_check ] --START--
[ 2014-11-22T16:27:02+08:00 ] /test/index.php/User/index/username/ | INFO: Run CheckRoute Behavior [ RunTime:0.010158s ]
[ 2014-11-22T16:27:02+08:00 ] /test/index.php/User/index/username/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.010631s ]
[ 2014-11-22T16:27:02+08:00 ] /test/index.php/User/index/username/ | INFO: Tag[ app_begin ] --START--
[ 2014-11-22T16:27:02+08:00 ] /test/index.php/User/index/username/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.005380s ]
[ 2014-11-22T16:27:02+08:00 ] /test/index.php/User/index/username/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.005688s ]
[ 2014-11-22T16:27:02+08:00 ] /test/index.php/User/index/username/ | NOTIC: [8] Undefined index:  username UserAction.class.php 第 10 行.
[ 2014-11-22T16:27:07+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ route_check ] --START--
[ 2014-11-22T16:27:07+08:00 ] /test/index.php/Index/index/username/ | INFO: Run CheckRoute Behavior [ RunTime:0.004468s ]
[ 2014-11-22T16:27:07+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.004933s ]
[ 2014-11-22T16:27:07+08:00 ] /test/index.php/Index/index/username/ | INFO: Tag[ app_begin ] --START--
